path,module,kind,name,line,end_line,length
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter.py,sentinel.operator.channel_adapter,function,_path,715,716,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter.py,sentinel.operator.channel_adapter,function,_idempotency_path,718,719,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter.py,sentinel.operator.channel_adapter,function,_append_event,721,738,18
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter.py,sentinel.operator.channel_adapter,function,_record_metric,740,762,23
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter.py,sentinel.operator.channel_adapter,function,_sender,766,774,9
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,channel_utc_now,16,17,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterKind,20,25,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelProviderKind,28,34,7
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelDeliveryStatus,37,41,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelDataModel,44,62,19
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelCapabilityProfile,65,76,12
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelRecipientPolicy,79,91,13
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelScopePolicy,94,107,14
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelRateLimitPolicy,110,112,3
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelApprovalPolicy,115,125,11
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterConfig,128,165,38
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelIdentityRef,168,174,7
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAttachmentRef,177,189,13
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAttachmentQuarantine,192,196,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelLinkQuarantine,199,202,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelInboundEnvelope,205,224,20
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelInboundMessage,227,252,26
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelContentPolicyResult,255,258,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelOutboundRequest,261,281,21
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelOutboundDraft,284,311,28
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelOutboundApproval,314,342,29
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelOutboundSendRequest,345,350,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelDeliveryResult,353,373,21
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterReceipt,376,410,35
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterFinalGateCertificate,413,422,10
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelOutboundSendResult,425,450,26
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterTelemetrySummary,453,457,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,class,ChannelAdapterReplayView,460,478,19
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_sanitize_channel_payload,481,485,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_reject_channel_forbidden_payload,488,520,33
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_looks_like_raw_secret,523,528,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_normalize_recipient,531,532,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_channel_data_is_not_authority,51,59,9
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,safe_model_dump,61,62,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_sanitize_summary,74,76,3
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_normalize_policy,87,91,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_normalize_scope,101,107,7
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_approval_sources_are_operator,120,125,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_config_is_safe,147,154,8
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,156,159,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,161,165,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_attachment_is_metadata_only,185,189,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,safe_text,219,220,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,text_hash,223,224,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,243,246,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,248,252,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_request_is_safe,275,281,7
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,302,305,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,307,311,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_approval_is_operator_only,326,331,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,333,336,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,338,342,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,364,367,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,369,373,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_receipt_is_evidence_only,394,399,6
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,401,404,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,406,410,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,with_hash,441,444,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,verify_hash,446,450,5
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_models.py,sentinel.operator.channel_adapter_models,function,_replay_never_reexecutes,475,478,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_replay.py,sentinel.operator.channel_adapter_replay,class,ChannelAdapterReplayBuilder,18,62,45
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_replay.py,sentinel.operator.channel_adapter_replay,function,_load_many,65,68,4
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_replay.py,sentinel.operator.channel_adapter_replay,function,__init__,19,20,2
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_replay.py,sentinel.operator.channel_adapter_replay,function,build,22,59,38
sentinel-control/services/sentinel-core/sentinel/operator/channel_adapter_replay.py,sentinel.operator.channel_adapter_replay,function,_root,61,62,2
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,class,LLMLiveOperatorCockpit,31,403,373
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,_state_for_record_status,406,425,20
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,_is_start_confirmation,428,433,6
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,_title_from_mission_text,436,445,10
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,_ordered_intersection,448,452,5
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,_default_authority_policy,455,469,15
sentinel-control/services/sentinel-core/sentinel/operator/cockpit.py,sentinel.operator.cockpit,function,__init__,32,72,41
